Return,Risk,Sharpe,WgtInditex,WgtIberdrola
0.000649169508129337,0.01293970319277697,0.050168809783187905,0.5742994325357017,0.4257005674642984
0.0006126689717875122,0.012776633022829186,0.04795230251137371,0.21460892927643174,0.7853910707235683
0.0006897810440202796,0.015848167698986157,0.04352434029735857,0.974501326720109,0.02549867327989098
0.0006476302194766516,0.012880233799048214,0.050280936633658645,0.5591306825491081,0.440869317450892
0.0006197126482426579,0.012602117483838195,0.04917527939549994,0.28402006080667475,0.7159799391933253
0.0006259847268390065,0.01252908879361658,0.04996251021526308,0.34582756647385193,0.6541724335261481
0.0006307897092708784,0.012526603754834763,0.05035600403879775,0.39317773505456854,0.6068222649454313
0.0006300170663251299,0.012523863506668793,0.05030532838286317,0.3855638104975861,0.614436189502414
0.0006364957513472682,0.01258395993927144,0.050579925112517375,0.44940729636442284,0.5505927036355771
0.0006431675298949715,0.012732829718186536,0.05051253681468177,0.515153601048388,0.48484639895161197
0.0006596875205566652,0.013458444733203968,0.04901662366150814,0.6779480241027763,0.3220519758972237
0.0006702563855814253,0.014160377102081819,0.04733322995210955,0.7820977369736863,0.21790226302631363
0.0006032199267866518,0.013157439617957357,0.045846300215079336,0.12149435912737488,0.8785056408726252
0.0005976159098461033,0.013457529415066923,0.04440754996062042,0.06627019324821252,0.9337298067517875
0.0006598878412170645,0.013470142784960271,0.048988926973650544,0.6799220619217684,0.32007793807823154
0.0006330357895898613,0.012541392659737667,0.05047571723211661,0.4153114854392148,0.5846885145607852
0.0006574522482006202,0.013332371466221146,0.04931247601871423,0.6559207795949721,0.3440792204050279
0.0006390413926942552,0.012630475343306533,0.0505951973559659,0.4744930378077922,0.5255069621922078
0.0006119347304884619,0.012800320820514901,0.04780620259983815,0.2073734295047054,0.7926265704952946
0.0006647653663150266,0.013774619039892137,0.04826016344915424,0.7279870941918672,0.2720129058081328
0.0006494806474710295,0.012952251805265474,0.050144226443080454,0.5773655208076413,0.42263447919235864
0.0005970961217308374,0.013488004471384348,0.044268677623707384,0.061147998685993715,0.9388520013140063
0.0006409016707911131,0.012672526320615012,0.050574104529459714,0.49282494281309835,0.5071750571869016
