Date,Close,High,Low,Open,Volume
2000-01-03,1204.8800048828125,1228.25,1197.4599609375,1197.68994140625,0
2000-01-04,1194.4100341796875,1204.81005859375,1189.8199462890625,1203.949951171875,0
2000-01-05,1192.8900146484375,1194.280029296875,1170.1500244140625,1194.280029296875,0
2000-01-07,1223.6099853515625,1227.1400146484375,1192.9000244140625,1192.9000244140625,0
2000-01-10,1236.0899658203125,1238.3599853515625,1224.010009765625,1224.010009765625,0
2000-01-11,1225.6800537109375,1238.97998046875,1224.1600341796875,1235.8800048828125,0
2000-01-12,1206.27001953125,1225.1800537109375,1201.72998046875,1225.1800537109375,0
2000-01-13,1201.9300537109375,1212.5799560546875,1198.22998046875,1206.2099609375,0
2000-01-14,1205.3199462890625,1211.1199951171875,1199.0999755859375,1201.6600341796875,0
2000-01-17,1193.6199951171875,1211.72998046875,1187.969970703125,1205.56005859375,0
2000-01-18,1164.8599853515625,1193.5400390625,1164.3900146484375,1193.1400146484375,0
2000-01-19,1168.75,1168.8599853515625,1158.4300537109375,1165.0,0
2000-01-20,1160.5999755859375,1174.760009765625,1160.239990234375,1168.5400390625,0
2000-01-21,1147.5,1159.77001953125,1136.0999755859375,1159.77001953125,0
2000-01-24,1168.81005859375,1184.0999755859375,1146.18994140625,1147.760009765625,0
2000-01-25,1142.52001953125,1168.72998046875,1141.56005859375,1168.72998046875,0
2000-01-26,1145.9100341796875,1150.300048828125,1133.8299560546875,1142.1099853515625,0
2000-01-27,1149.1700439453125,1152.780029296875,1141.1700439453125,1145.8399658203125,0
2000-01-28,1154.8900146484375,1161.06005859375,1141.9300537109375,1148.5400390625,0
2000-01-31,1126.010009765625,1154.3900146484375,1125.18994140625,1154.3900146484375,0
2000-02-01,1099.0899658203125,1126.489990234375,1099.0899658203125,1126.3800048828125,0
2000-02-02,1101.8900146484375,1114.3699951171875,1093.7099609375,1098.8499755859375,0
2000-02-03,1102.1600341796875,1109.3900146484375,1096.5999755859375,1102.800048828125,0
2000-02-04,1064.030029296875,1110.6300048828125,1050.9599609375,1102.0899658203125,0
2000-02-07,1050.5400390625,1065.8399658203125,1044.4300537109375,1063.6800537109375,0
2000-02-08,1085.8599853515625,1090.3499755859375,1050.1500244140625,1050.219970703125,0
2000-02-09,1104.3199462890625,1116.56005859375,1086.260009765625,1086.260009765625,0
2000-02-10,1098.3299560546875,1109.760009765625,1098.010009765625,1104.52001953125,0
2000-02-11,1111.9599609375,1114.6500244140625,1098.1400146484375,1098.1400146484375,0
2000-02-14,1130.0400390625,1133.9300537109375,1104.8499755859375,1111.97998046875,0
