Date,Close,High,Low,Open,Volume
2011-01-24,1.6342679262161257,2.2673990726470947,2.154691934585572,2.154691934585572,9233242
2011-01-25,1.584894776344299,2.2402169704437256,2.111598014831543,2.220989942550659,12699376
2011-01-26,1.5671194791793823,2.154691934585572,2.097012042999268,2.1281731128692627,16541260
2011-01-27,1.5453953742980957,2.149388074874878,2.075134038925171,2.121542930603028,30589204
2011-01-28,1.5009592771530151,2.0731449127197266,2.008836030960083,2.055243968963623,51003134
2011-01-31,1.481209397315979,2.0094990730285645,1.929278016090393,1.9889459609985352,9096893
2011-02-01,1.4984906911849976,2.058558940887451,1.9896090030670168,2.0022060871124268,20515808
2011-02-02,1.4940468072891235,2.0883939266204834,1.9425380229949951,2.0883939266204834,27542254
2011-02-03,1.5197209119796753,2.048614978790283,1.9657419919967647,2.048614978790283,16611259
2011-02-04,1.5108336210250854,2.059885025024414,2.002868890762329,2.0399959087371826,35381251
2011-02-07,1.5898314714431765,2.1348021030426025,2.0353550910949707,2.058558940887451,27978172
2011-02-08,1.5552701950073242,2.1281731128692627,2.077122926712036,2.108283042907715,19854279
2011-02-09,1.503427267074585,2.1016530990600586,2.016792058944702,2.096349000930786,12520273
2011-02-10,1.4639288187026978,1.9889459609985352,1.896129012107849,1.9889459609985352,10930888
2011-02-11,1.445660948753357,1.975687026977539,1.9166810512542725,1.972372055053711,21459046
2011-02-14,1.436279535293579,1.983641982078552,1.911376953125,1.983641982078552,8031840
2011-02-15,1.4614601135253906,1.962427020072937,1.9027589559555047,1.929278016090393,4462490
2011-02-16,1.496021747589111,2.008836030960083,1.965078949928284,1.9790019989013672,9824252
2011-02-17,1.4708415269851685,2.0114879608154297,1.9670679569244385,2.000880002975464,5431650
2011-02-18,1.450103759765625,1.9949129819869995,1.9458520412445068,1.9690569639205933,2370698
2011-02-21,1.4110990762710571,1.9683940410614007,1.8894989490509035,1.9683940410614007,13223343
2011-02-22,1.3878934383392334,1.8788909912109373,1.802647948265076,1.8629800081253047,9514761
2011-02-23,1.3587630987167358,1.8629800081253047,1.813256025314331,1.8298310041427608,4030151
2011-02-24,1.3069207668304443,1.799996018409729,1.7383389472961426,1.7980070114135742,8047505
2011-02-25,1.2950708866119385,1.807952046394348,1.739001989364624,1.7509360313415527,40121966
2011-02-28,1.3024771213531494,1.7708250284194946,1.730383038520813,1.7701619863510132,8213446
2011-03-01,1.3079077005386353,1.8059630393981927,1.7310459613800049,1.7569019794464111,4681173
2011-03-02,1.315313696861267,1.7893890142440796,1.712483048439026,1.743643045425415,6747147
2011-03-03,1.336544394493103,1.819223046302796,1.7734769582748413,1.790052056312561,3420314
2011-03-04,1.294083595275879,1.823200941085816,1.737676024436951,1.776792049407959,2969524
2011-03-07,1.3128451108932495,1.7966810464859009,1.7310459613800049,1.7542510032653809,2320807
2011-03-08,1.3084012269973757,1.7966810464859009,1.7476210594177246,1.7966810464859009,3288062
2011-03-09,1.348888278007507,1.8371230363845823,1.78541100025177,1.790052056312561,6846889
2011-03-10,1.3350638151168823,1.8092780113220213,1.7701619863510132,1.8092780113220213,4886166
2011-03-11,1.3429630994796753,1.803310990333557,1.7569019794464111,1.790052056312561,2116515
2011-03-14,1.323213815689087,1.803310990333557,1.7628690004348757,1.7648580074310305,2487339
2011-03-15,1.2639654874801636,1.743643045425415,1.6773450374603271,1.7370129823684692,4885480
2011-03-16,1.2145917415618896,1.718449950218201,1.6123720407485962,1.7171239852905271,3446517
2011-03-17,1.2476723194122314,1.6753560304641724,1.6190019845962524,1.6441949605941772,2391671
2011-03-18,1.2096542119979858,1.7071789503097534,1.6243059635162354,1.6773450374603271,7458110
2011-03-21,1.2614964246749878,1.697234034538269,1.6528140306472778,1.6541399955749512,3102889
2011-03-22,1.2639654874801636,1.7171239852905271,1.679334044456482,1.710494041442871,4301983
2011-03-23,1.2338473796844482,1.6886149644851685,1.64552104473114,1.6806600093841553,3857699
2011-03-24,1.2689027786254885,1.7038639783859253,1.6249690055847168,1.6441949605941772,71756223
2011-03-25,1.2866771221160889,1.7502729892730713,1.691930055618286,1.7045270204544067,4344790
2011-03-28,1.294083595275879,1.7555769681930542,1.7211010456085205,1.743643045425415,4994311
2011-03-29,1.287664771080017,1.742316961288452,1.7118200063705444,1.742316961288452,5644549
2011-03-30,1.3064271211624146,1.7761290073394775,1.7370129823684692,1.7403279542922974,6852521
2011-03-31,1.2822333574295044,1.7675100564956665,1.691267013549805,1.7569019794464111,39670850
2011-04-01,1.2743340730667114,1.7694989442825315,1.683974027633667,1.7681729793548584,7725458
2011-04-04,1.2540905475616455,1.715798020362854,1.683974027633667,1.715798020362854,6954220
2011-04-05,1.247178554534912,1.6906039714813232,1.664747953414917,1.6906039714813232,6555766
2011-04-06,1.2595216035842896,1.6992230415344238,1.6620960235595703,1.682647943496704,9349251
2011-04-07,1.258533954620361,1.7131459712982178,1.6833109855651855,1.6833109855651855,3671992
2011-04-08,1.2145917415618896,1.697896957397461,1.6309360265731812,1.6866259574890137,8652343
2011-04-11,1.2037293910980225,1.6521509885787964,1.6163500547409058,1.6342509984970093,9542287
2011-04-12,1.2506349086761477,1.6799969673156738,1.6044169664382937,1.6077309846878052,10976716
2011-04-13,1.2560653686523438,1.7038639783859253,1.664747953414917,1.6886149644851685,16432174
2011-04-14,1.2614964246749878,1.697234034538269,1.664085030555725,1.683974027633667,4946906
2011-04-15,1.2575466632843018,1.6992230415344238,1.6773450374603271,1.6992230415344238,15058089
2011-04-18,1.22199809551239,1.6886149644851685,1.6309360265731812,1.6799969673156738,8357312
2011-04-19,1.249153733253479,1.6886149644851685,1.6342509984970093,1.64552104473114,3413337
2011-04-20,1.2466849088668823,1.6965709924697876,1.6720410585403442,1.6899410486221311,5023003
2011-04-21,1.2368098497390747,1.6899410486221311,1.6548030376434326,1.6899410486221311,4994525
2011-04-26,1.2787779569625854,1.7171239852905271,1.6528140306472778,1.6541399955749512,4659298
2011-04-27,1.3355568647384644,1.7960180044174194,1.7244160175323486,1.7277309894561768,9343146
2011-04-28,1.3212388753890991,1.803310990333557,1.758890986442566,1.7966810464859009,6059902
2011-04-29,1.3291387557983398,1.790052056312561,1.7701619863510132,1.788725972175598,2936525
2011-05-02,1.3725875616073608,1.8490569591522217,1.803310990333557,1.809941053390503,4741143
2011-05-03,1.315807580947876,1.85634994506836,1.7641949653625488,1.85634994506836,20355590
2011-05-04,1.318276286125183,1.7867369651794434,1.7502729892730713,1.780107021331787,4958734
2011-05-05,1.367650032043457,1.836459994316101,1.7582279443740845,1.7893890142440796,13357923
2011-05-06,1.4180115461349487,1.914029002189636,1.836459994316101,1.85634994506836,20049129
2011-05-09,1.407642841339111,1.9093879461288448,1.8702720403671265,1.9027589559555047,9992581
2011-05-10,1.397274136543274,1.908725023269653,1.8762389421463013,1.8908250331878664,5540923
2011-05-11,1.3987553119659424,1.896129012107849,1.8437529802322388,1.8822059631347656,26305764
2011-05-12,1.3962866067886353,1.916018009185791,1.85634994506836,1.85634994506836,10568405
2011-05-13,1.36320698261261,1.8894989490509035,1.8298310041427608,1.8894989490509035,222895263
2011-05-16,1.3943116664886477,1.879554033279419,1.80861496925354,1.8125929832458496,3415492
2011-05-17,1.3666622638702393,1.879554033279419,1.8298310041427608,1.8729239702224727,3510956
2011-05-18,1.370118498802185,1.85634994506836,1.8245270252227783,1.855687022209168,19227725
2011-05-19,1.401224136352539,1.888836026191712,1.8377859592437744,1.8430900573730469,8180407
2011-05-20,1.4007302522659302,1.898118019104004,1.859665036201477,1.859665036201477,11160985
2011-05-23,1.3325951099395752,1.8457419872283936,1.7893890142440796,1.8238639831542969,9394468
2011-05-24,1.3034647703170776,1.788725972175598,1.7310459613800049,1.766847014427185,12957239
2011-05-25,1.3380255699157717,1.7966810464859009,1.739001989364624,1.744305968284607,10815312
2011-05-26,1.3493818044662476,1.8165709972381592,1.7966810464859009,1.809941053390503,8228081
2011-05-27,1.3429630994796753,1.8278419971466064,1.7980070114135742,1.8112670183181765,3820562
2011-05-30,1.3479007482528689,1.8165709972381592,1.7966810464859009,1.7966810464859009,856427
2011-05-31,1.3325951099395752,1.82916796207428,1.7893890142440796,1.8165709972381592,6810005
2011-06-01,1.318770170211792,1.809941053390503,1.7708250284194946,1.809941053390503,3665841
2011-06-02,1.3084012269973757,1.7741400003433228,1.737676024436951,1.7569019794464111,4654937
2011-06-03,1.314326286315918,1.772150993347168,1.718449950218201,1.7449690103530884,6351139
2011-06-06,1.2659401893615725,1.7893890142440796,1.6992230415344238,1.7893890142440796,4702169
2011-06-07,1.269890308380127,1.730383038520813,1.6952450275421145,1.6992230415344238,4182312
2011-06-08,1.2535966634750366,1.716460943222046,1.6667369604110718,1.7045270204544067,6589455
2011-06-09,1.2476723194122314,1.6959079504013062,1.664085030555725,1.6859630346298218,3561139
2011-06-10,1.2417473793029783,1.6939189434051514,1.6587810516357422,1.6707149744033811,5109376
2011-06-13,1.261002779006958,1.697234034538269,1.6707149744033811,1.6773450374603271,2620914
2011-06-14,1.3019832372665403,1.7555769681930542,1.6965709924697876,1.7045270204544067,4895105
2011-06-15,1.3108700513839722,1.7748030424118042,1.7264050245285034,1.743643045425415,7572980
2011-06-16,1.2970458269119265,1.762205958366394,1.7191120386123655,1.7370129823684692,4556402
2011-06-17,1.2970458269119265,1.748947024345398,1.711156964302063,1.7237529754638672,8119837
2011-06-20,1.3266701698303225,1.790052056312561,1.7237529754638672,1.752261996269226,6385703
2011-06-21,1.3459256887435913,1.818560004234314,1.790714979171753,1.809941053390503,5569502
2011-06-22,1.3400003910064695,1.8125929832458496,1.795354962348938,1.809941053390503,1945382
2011-06-23,1.3612316846847534,1.8278419971466064,1.763532042503357,1.7980070114135742,11645735
2011-06-24,1.343456745147705,1.8676209449768064,1.7966810464859009,1.823200941085816,8459235
2011-06-27,1.3572819232940674,1.8344709873199463,1.7893890142440796,1.7893890142440796,4047995
2011-06-28,1.373081088066101,1.8570129871368408,1.8172340393066408,1.8225380182266235,9005835
2011-06-29,1.3819687366485596,1.874912977218628,1.846405029296875,1.846405029296875,7162822
2011-06-30,1.3819687366485596,1.8715980052948,1.838449001312256,1.862316966056824,4198810
2011-07-01,1.392830491065979,1.874912977218628,1.8503830432891848,1.851709008216858,5171925
2011-07-04,1.409617900848389,1.8994439840316768,1.8676209449768064,1.868283033370972,7684739
2011-07-05,1.421960711479187,1.9199960231781008,1.8841949701309204,1.8901619911193848,5295280
