Date,Close,Open,High,Low,Volume
2012-01-26,4.029,3.9,4.03,3.9,355.73K
2012-01-25,3.9,3.79,3.96,3.79,264.41K
2012-01-24,3.81,3.75,3.82,3.73,75.30K
2012-01-23,3.77,3.75,3.79,3.72,69.30K
2012-01-20,3.74,3.73,3.77,3.73,69.68K
2012-01-19,3.738,3.63,3.75,3.63,127.96K
2012-01-18,3.667,3.65,3.67,3.6,81.13K
2012-01-17,3.65,3.64,3.7,3.64,60.07K
2012-01-16,3.631,3.58,3.631,3.54,75.01K
2012-01-13,3.6,3.65,3.72,3.46,354.37K
2012-01-12,3.64,3.56,3.68,3.55,210.97K
2012-01-11,3.542,3.55,3.64,3.54,126.26K
2012-01-10,3.575,3.48,3.59,3.48,92.83K
2012-01-09,3.46,3.58,3.62,3.46,129.16K
2012-01-06,3.559,3.66,3.72,3.54,88.64K
2012-01-05,3.654,3.76,3.8,3.63,51.99K
2012-01-04,3.77,3.76,3.88,3.73,120.21K
2012-01-03,3.809,3.8,3.81,3.73,61.09K
2012-01-02,3.778,3.71,3.78,3.68,37.33K
2011-12-30,3.725,3.72,3.77,3.66,143.03K
2011-12-29,3.694,3.83,3.83,3.62,100.07K
2011-12-28,3.675,3.69,3.78,3.675,106.08K
2011-12-27,3.72,3.75,3.75,3.72,62.94K
2011-12-23,3.72,3.74,3.78,3.72,91.80K
2011-12-22,3.7,3.72,3.76,3.68,135.63K
2011-12-21,3.739,3.82,3.84,3.7,225.31K
2011-12-20,3.8,3.78,3.82,3.72,166.84K
2011-12-19,3.81,3.74,3.83,3.74,112.16K
2011-12-16,3.79,3.74,3.79,3.66,68.18K
2011-12-15,3.74,3.73,3.78,3.67,72.31K
2011-12-14,3.762,3.72,3.77,3.69,93.96K
2011-12-13,3.778,3.7,3.84,3.67,82.80K
2011-12-12,3.717,3.85,3.89,3.67,196.31K
2011-12-09,3.821,3.79,3.88,3.76,53.59K
2011-12-08,3.784,3.88,3.9,3.784,69.95K
2011-12-07,3.85,3.91,3.94,3.83,134.70K
2011-12-06,3.879,3.8,3.9,3.78,133.50K
2011-12-05,3.833,3.74,3.89,3.74,100.69K
2011-12-02,3.721,3.64,3.73,3.62,157.37K
2011-12-01,3.633,3.64,3.69,3.57,197.85K
2011-11-30,3.576,3.41,3.58,3.36,285.70K
2011-11-29,3.438,3.42,3.5,3.41,144.67K
2011-11-28,3.445,3.34,3.445,3.29,654.66K
2011-11-25,3.286,3.45,3.46,3.286,599.24K
2011-11-24,3.436,3.51,3.54,3.41,140.34K
2011-11-23,3.472,3.54,3.63,3.47,109.13K
2011-11-22,3.55,3.65,3.68,3.51,105.95K
2011-11-21,3.62,3.77,3.81,3.61,150.63K
2011-11-18,3.771,3.76,3.84,3.74,109.55K
2011-11-17,3.77,3.82,3.84,3.75,67.74K
2011-11-16,3.829,3.81,3.83,3.72,120.04K
2011-11-15,3.81,3.83,3.89,3.76,177.06K
2011-11-14,3.853,3.93,3.94,3.853,79.26K
2011-11-11,3.905,3.82,3.97,3.78,190.93K
2011-11-10,3.844,3.78,3.87,3.76,166.85K
2011-11-09,3.849,3.91,3.93,3.74,251.47K
2011-11-08,3.878,3.98,3.99,3.8,411.44K
2011-11-07,3.976,3.98,4.06,3.96,123.18K
2011-11-04,3.997,4.09,4.09,3.97,225.80K
2011-11-03,4.01,3.94,4.09,3.92,501.64K
2011-11-02,4.0,4.04,4.14,3.92,517.15K
2011-11-01,4.037,4.27,4.27,3.95,417.59K
2011-10-31,4.3,4.37,4.39,4.3,375.11K
2011-10-28,4.39,4.42,4.43,4.36,317.36K
2011-10-27,4.39,4.41,4.49,4.34,305.30K
2011-10-26,4.326,4.34,4.36,4.31,75.18K
2011-10-25,4.35,4.37,4.4,4.31,290.17K
2011-10-24,4.382,4.46,4.46,4.34,220.24K
2011-10-21,4.41,4.39,4.45,4.32,102.18K
2011-10-20,4.35,4.47,4.47,4.35,225.79K
2011-10-19,4.498,4.52,4.53,4.43,104.92K
2011-10-18,4.48,4.56,4.6,4.41,258.53K
2011-10-17,4.54,4.57,4.58,4.51,103.06K
2011-10-14,4.57,4.51,4.58,4.47,139.60K
2011-10-13,4.544,4.6,4.64,4.53,144.11K
2011-10-12,4.62,4.57,4.64,4.56,185.04K
2011-10-11,4.608,4.55,4.63,4.48,339.52K
2011-10-10,4.555,4.53,4.57,4.47,306.63K
2011-10-07,4.55,4.42,4.64,4.35,478.22K
2011-10-06,4.394,4.33,4.43,4.26,183.65K
2011-10-05,4.287,4.38,4.4,4.287,306.96K
2011-10-04,4.33,4.48,4.48,4.22,345.31K
2011-10-03,4.5,4.42,4.51,4.35,175.00K
2011-09-30,4.498,4.44,4.52,4.44,1.13M
2011-09-29,4.49,4.5,4.54,4.45,100.25K
2011-09-28,4.495,4.47,4.61,4.46,158.26K
2011-09-27,4.55,4.52,4.62,4.48,401.93K
2011-09-26,4.48,4.44,4.51,4.37,252.41K
2011-09-23,4.462,4.42,4.59,4.4,1.00M
2011-09-22,4.436,4.53,4.53,4.42,103.08K
2011-09-21,4.63,4.62,4.64,4.6,143.83K
