Date,Close,Open,High,Low,Volume
2015-09-14,2.99,3.05,3.065,2.946,13.89M
2015-09-11,3.053,3.093,3.101,3.05,6.55M
2015-09-10,3.076,3.088,3.113,3.046,9.99M
2015-09-09,3.123,3.171,3.179,3.113,11.98M
2015-09-08,3.107,3.109,3.139,3.093,7.61M
2015-09-07,3.091,3.139,3.152,3.081,7.01M
2015-09-04,3.12,3.152,3.152,3.044,14.95M
2015-09-03,3.179,3.236,3.247,3.153,12.37M
2015-09-02,3.215,3.233,3.269,3.181,8.80M
2015-09-01,3.227,3.317,3.328,3.197,13.41M
2015-08-31,3.364,3.386,3.395,3.337,7.08M
2015-08-28,3.405,3.378,3.413,3.36,7.29M
2015-08-27,3.374,3.357,3.397,3.304,10.75M
2015-08-26,3.253,3.257,3.302,3.201,10.34M
2015-08-25,3.277,3.258,3.336,3.221,13.87M
2015-08-24,3.205,3.224,3.301,3.12,19.66M
2015-08-21,3.333,3.364,3.44,3.326,12.57M
2015-08-20,3.425,3.459,3.486,3.381,10.12M
2015-08-19,3.471,3.469,3.532,3.468,10.30M
2015-08-18,3.496,3.486,3.521,3.466,7.54M
2015-08-17,3.5,3.533,3.557,3.453,9.64M
2015-08-14,3.496,3.587,3.594,3.488,10.14M
2015-08-13,3.584,3.61,3.646,3.575,8.33M
2015-08-12,3.557,3.595,3.599,3.513,13.50M
2015-08-11,3.635,3.635,3.666,3.619,8.16M
2015-08-10,3.645,3.594,3.667,3.54,9.80M
2015-08-07,3.568,3.588,3.622,3.562,10.67M
2015-08-06,3.594,3.579,3.619,3.548,9.19M
2015-08-05,3.584,3.602,3.614,3.561,9.17M
2015-08-04,3.573,3.664,3.664,3.562,10.93M
2015-08-03,3.678,3.697,3.709,3.658,8.54M
2015-07-31,3.68,3.743,3.777,3.589,19.36M
2015-07-30,3.76,3.795,3.812,3.73,8.81M
2015-07-29,3.78,3.846,3.867,3.753,8.50M
2015-07-28,3.839,3.777,3.867,3.759,12.63M
2015-07-27,3.741,3.709,3.747,3.648,13.68M
2015-07-24,3.718,3.814,3.822,3.703,12.84M
2015-07-23,3.833,3.857,3.869,3.812,8.08M
2015-07-22,3.84,3.83,3.861,3.788,10.73M
2015-07-21,3.855,3.892,3.9,3.836,10.27M
2015-07-20,3.894,3.88,3.915,3.867,7.48M
2015-07-17,3.872,3.937,3.937,3.868,9.10M
2015-07-16,3.922,3.911,3.956,3.892,11.91M
2015-07-15,3.888,3.863,3.905,3.834,9.93M
2015-07-14,3.852,3.889,3.915,3.828,10.93M
2015-07-13,3.903,3.957,3.997,3.895,13.24M
2015-07-10,3.9,3.857,3.924,3.837,15.72M
2015-07-09,3.762,3.689,3.819,3.683,13.97M
2015-07-08,3.679,3.622,3.691,3.606,12.61M
2015-07-07,3.61,3.724,3.727,3.599,12.13M
2015-07-06,3.684,3.668,3.716,3.615,15.17M
2015-07-03,3.773,3.777,3.798,3.719,11.45M
2015-07-02,3.768,3.865,3.872,3.761,16.00M
2015-07-01,3.846,3.858,3.936,3.808,16.74M
2015-06-30,3.827,3.83,3.921,3.798,16.06M
2015-06-29,3.849,3.751,3.926,3.733,25.59M
2015-06-26,4.146,4.048,4.16,4.015,12.12M
2015-06-25,4.094,4.048,4.128,4.031,8.42M
2015-06-24,4.086,4.121,4.126,4.034,10.59M
2015-06-23,4.12,4.2,4.218,4.108,10.79M
2015-06-22,4.168,4.07,4.196,4.062,16.22M
2015-06-19,3.97,3.943,4.033,3.943,13.34M
2015-06-18,3.946,3.892,3.959,3.839,13.55M
2015-06-17,3.909,3.971,4.026,3.895,10.55M
