Date,Close,Open,High,Low,Volume
2015-01-20,5.64,5.7824,5.7824,5.64,2.34K
2015-01-15,5.54,5.4,5.54,5.4,2.63K
2015-01-14,5.76,5.76,5.76,5.76,5.98K
2015-01-13,5.36,5.52,5.52,5.36,18.03K
2015-01-12,5.76,5.6836,5.76,5.6836,2.43K
2015-01-09,5.52,5.56,5.64,5.504,0.84K
2015-01-08,5.7,5.7,5.7,5.7,0.22K
2015-01-07,5.6932,5.56,5.6932,5.56,3.30K
2015-01-06,5.96,5.8,6.056,5.68,5.82K
2015-01-05,5.8,6.04,6.04,5.8,0.25K
2015-01-02,6.2,6.16,6.2,6.04,1.59K
2014-12-31,5.8,5.88,5.92,5.8,3.45K
2014-12-30,6.16,6.16,6.16,6.16,2.42K
2014-12-29,6.044,6.08,6.08,5.96,7.92K
2014-12-26,6.28,6.16,6.28,6.16,0.26K
2014-12-24,6.16,6.16,6.2,6.16,3.88K
2014-12-23,6.112,6.16,6.16,6.112,6.26K
2014-12-22,6.32,6.32,6.32,6.32,52.91K
2014-12-18,6.32,6.4,6.4,6.32,1.13K
2014-12-17,6.28,6.2,6.28,6.12,4.20K
2014-12-16,6.2,6.04,6.2,6.04,2.46K
2014-12-15,6.12,6.4,6.4,6.12,4.31K
2014-12-11,6.64,6.424,6.64,6.424,2.11K
2014-12-10,6.4,6.4,6.4,6.4,7.93K
2014-12-09,6.28,6.4443,6.4443,6.28,4.92K
2014-12-08,6.72,6.52,6.72,6.52,2.04K
2014-12-05,6.484,6.56,6.56,6.484,1.50K
2014-12-04,6.56,6.72,6.72,6.56,0.26K
2014-12-02,6.9124,6.84,6.9124,6.84,6.15K
2014-12-01,6.72,6.72,6.72,6.72,0.36K
2014-11-28,7.0,6.88,7.012,6.88,7.06K
2014-11-26,6.9,6.88,6.9,6.88,5.26K
2014-11-25,6.96,6.96,6.96,6.96,2.60K
2014-11-24,6.88,6.88,6.88,6.88,0.13K
2014-11-21,6.68,6.68,6.68,6.68,0.64K
2014-11-20,6.7596,6.7596,6.7596,6.7596,0.25K
2014-11-19,6.9088,6.9088,6.9088,6.9088,2.42K
2014-11-18,6.8,6.8,6.8,6.8,0.15K
2014-11-17,6.68,6.71,6.8,6.68,3.15K
2014-11-14,6.48,6.4856,6.4988,6.48,6.55K
2014-11-13,6.44,6.4,6.44,6.4,1.00K
2014-11-12,6.4,6.4,6.428,6.4,0.93K
2014-11-11,6.6,6.6,6.6,6.6,0.50K
2014-11-10,6.52,6.54,6.54,6.52,1.58K
2014-11-07,6.48,6.64,6.64,6.44,1.27K
2014-11-06,6.76,6.76,6.76,6.68,0.55K
2014-11-04,6.68,6.8,6.8,6.68,0.31K
2014-11-03,6.8,6.9,6.9,6.8,0.20K
2014-10-31,7.2,7.2,7.2,7.2,0.50K
2014-10-30,6.864,6.864,6.864,6.864,1.09K
2014-10-29,7.24,7.32,7.32,7.24,4.02K
2014-10-28,7.3008,7.29,7.3008,7.29,1.87K
2014-10-27,7.16,7.1744,7.376,7.16,4.42K
2014-10-24,7.264,7.264,7.3812,7.264,26.91K
2014-10-23,7.12,7.12,7.12,7.12,0.04K
2014-10-22,6.984,6.984,6.984,6.984,1.25K
2014-10-20,6.96,6.76,6.96,6.76,3.90K
2014-10-17,6.76,6.92,6.92,6.76,1.10K
2014-10-16,6.52,6.52,6.52,6.52,4.55K
2014-10-15,6.6956,6.6956,6.6956,6.6956,10.25K
2014-10-14,6.8,7.04,7.04,6.8,5.05K
2014-10-13,6.8,6.8,6.8,6.8,2.53K
2014-10-10,6.72,6.84,6.8868,6.72,12.10K
2014-10-09,6.84,6.9204,6.9788,6.84,4.75K
2014-10-08,6.96,6.96,6.96,6.96,0.16K
2014-10-07,7.32,7.32,7.32,7.32,0.40K
2014-10-06,7.32,7.52,7.52,7.2,0.74K
2014-10-03,7.2828,7.4,7.4,7.2828,1.01K
2014-10-01,7.4,7.32,7.4,7.32,6.11K
2014-09-29,7.36,7.36,7.36,7.36,0.17K
2014-09-26,7.76,7.56,7.76,7.56,5.17K
2014-09-25,7.624,7.624,7.624,7.624,0.10K
2014-09-23,7.6,7.6804,7.88,7.6,1.18K
2014-09-22,7.92,7.84,7.92,7.68,1.42K
2014-09-19,7.84,7.9132,7.9132,7.84,0.20K
2014-09-18,7.84,8.0,8.0,7.84,0.47K
2014-09-17,7.84,7.84,7.84,7.84,0.20K
2014-09-16,7.6,7.6,7.6,7.6,0.69K
2014-09-15,7.56,7.6632,7.6832,7.56,1.45K
