Date,Close,High,Low,Open,Volume
2010-01-04,4.566131114959717,6.821878910064697,6.679401874542236,6.788352012634277,986461
2010-01-05,4.663173675537109,7.039776802062988,6.847019195556641,6.905677795410156,912467
2010-01-06,4.710853576660156,7.071622848510742,6.964345932006836,6.964345932006836,474432
2010-01-07,4.776484966278076,7.1361517906188965,6.922441959381104,7.031391143798828,1056049
2010-01-08,5.11305570602417,7.701850891113281,7.250125885009766,7.274431228637695,1963430
2010-01-11,4.885309219360352,7.87784481048584,7.257667064666748,7.718605041503906,1567542
2010-01-12,4.817431926727295,7.483952045440674,7.144528865814209,7.341475963592529,848959
2010-01-13,5.104640007019043,7.634806156158447,7.165481090545654,7.165481090545654,2061667
2010-01-14,5.003667831420898,7.744591236114502,7.45210599899292,7.693465232849121,1123994
2010-01-15,4.950381278991699,7.567760944366455,7.318851947784424,7.542611122131348,974345
2010-01-18,4.891481399536133,7.4127092361450195,7.214090824127197,7.39176607131958,462245
2010-01-19,4.891481399536133,7.354051113128662,7.1403398513793945,7.295382976531982,1047050
2010-01-20,4.7848968505859375,7.337286949157715,7.1068220138549805,7.324711799621582,1039540
2010-01-21,4.619977951049805,7.207386016845703,6.872159957885742,7.172186851501465,932183
2010-01-22,4.515081882476807,6.870479106903076,6.680237770080566,6.867126941680908,1151502
2010-01-25,4.5083489418029785,6.851208209991455,6.5830278396606445,6.678565979003906,681341
2010-01-26,4.51171875,6.805115222930908,6.642530918121338,6.704543113708496,611136
2010-01-27,4.415794372558594,6.704543113708496,6.536934852600098,6.6810832023620605,791014
2010-01-28,4.2228288650512695,6.691132068634033,6.293894767761231,6.666835784912109,926156
2010-01-29,4.232364177703857,6.399491786956787,6.177403926849365,6.315682888031006,796469
2010-02-01,4.279483795166016,6.438879013061523,6.246121883392334,6.252827167510986,501535
2010-02-02,4.363628387451172,6.60398006439209,6.327413082122803,6.369318008422852,689789
2010-02-03,4.229560375213623,6.5863800048828125,6.295567035675049,6.536934852600098,511910
2010-02-04,3.995079755783081,6.364293098449707,5.908379077911377,6.2863450050354,1527568
2010-02-05,3.871673583984375,5.950284004211426,5.562260150909424,5.908379077911377,1650847
2010-02-08,3.791458368301392,5.917601108551025,5.447441101074219,5.785182952880859,1168800
2010-02-09,3.781362295150757,5.807816028594971,5.582366943359375,5.656962871551514,1078629
2010-02-10,3.88906192779541,6.075995922088623,5.656962871551514,5.682103157043457,1304554
2010-02-11,3.785845041275024,5.920108795166016,5.582366943359375,5.8807220458984375,886183
2010-02-12,3.695534706115722,5.761713981628418,5.447441101074219,5.712268829345703,1307623
2010-02-15,3.657390832901001,5.647739887237549,5.455827236175537,5.53125,862435
2010-02-16,3.662997484207153,5.573153972625732,5.364477157592773,5.501920223236084,771145
2010-02-17,3.7364814281463614,5.646903991699219,5.467556953430176,5.573153972625732,795173
2010-02-18,3.708439826965332,5.679586887359619,5.524543762207031,5.6385178565979,892149
2010-02-19,3.75443434715271,5.654446125030518,5.389617919921875,5.47258186340332,1253329
2010-02-22,3.694974899291992,5.689644813537598,5.50023889541626,5.661986827850342,686134
2010-02-23,3.550812005996704,5.573153972625732,5.289045810699463,5.53125,1002802
2010-02-24,3.3937437534332275,5.317540168762207,5.028407096862793,5.288209915161133,1413950
2010-02-25,3.3690648078918457,5.135684967041016,4.902694225311279,5.0367841720581055,1313141
2010-02-26,3.349427461624145,5.102993965148926,4.919457912445068,5.045170783996582,1050051
2010-03-01,3.4217915534973145,5.153284072875977,4.961361885070801,5.105510234832764,1585518
2010-03-02,3.530055046081543,5.33430290222168,5.04935884475708,5.137357234954834,1401880
2010-03-03,3.663562059402466,5.522871971130371,5.242116928100586,5.296586990356445,2047240
2010-03-04,3.555299758911133,5.47007417678833,5.30748176574707,5.404701232910156,2015085
2010-03-05,3.585026502609253,5.430677890777588,5.330113887786865,5.330113887786865,1458711
2010-03-08,3.620925903320313,5.418111801147461,5.30580997467041,5.4122419357299805,1193846
2010-03-09,3.567079544067383,5.439064025878906,5.137357234954834,5.409726142883301,2253129
2010-03-10,3.590074300765991,5.408053874969482,5.267258167266846,5.30077600479126,1009922
2010-03-11,3.590074300765991,5.443252086639404,5.3468780517578125,5.3795599937438965,1418407
2010-03-12,3.7836012840271,5.724008083343506,5.374526977539063,5.377042770385742,3041691
2010-03-15,3.6826345920562735,5.78266716003418,5.434875011444092,5.682103157043457,1943685
2010-03-16,3.724702119827272,5.598295211791992,5.489345073699951,5.507781028747559,1406051
2010-03-17,4.009664535522461,6.035764217376709,5.724008083343506,5.724008083343506,4237186
2010-03-18,3.946842193603516,6.008951187133789,5.825416088104248,5.992187976837158,2494509
2010-03-19,3.9047698974609375,5.975423812866211,5.78266716003418,5.941905975341797,1144615
2010-03-22,3.726386308670044,5.812840938568115,5.405537128448486,5.812840938568115,2665086
2010-03-23,3.7477023601531982,5.682939052581787,5.489345073699951,5.53125,1367382
2010-03-24,3.66019344329834,5.772616863250732,5.430677890777588,5.682103157043457,1699224
2010-03-25,3.7617247104644775,5.679586887359619,5.409726142883301,5.492698192596436,1932006
2010-03-26,3.746022939682007,5.713950157165527,5.573153972625732,5.648575782775879,607961
2010-03-29,3.725266456604004,5.656962871551514,5.552202224731445,5.631822109222412,788451
2010-03-30,3.711801528930664,5.656117916107178,5.514485836029053,5.635166168212891,2073533
2010-03-31,3.664121866226196,5.641870975494385,5.413922786712647,5.53292179107666,1056437
2010-04-01,3.690485954284668,5.514485836029053,5.27983283996582,5.447441101074219,869741
2010-04-06,3.744338274002075,5.640199184417725,5.480967998504639,5.594942092895508,625665
2010-04-07,3.737046480178833,5.648575782775879,5.522871971130371,5.564767837524414,873113
2010-04-08,3.689361095428467,5.610869884490967,5.413922786712647,5.53125,878936
2010-04-09,3.822309255599976,5.740762233734131,5.515322208404541,5.610024929046631,1253055
2010-04-12,3.894107818603516,5.858098030090332,5.740762233734131,5.740762233734131,1486257
